name,desc
厦门万里石股份有限公司,厦门万里石股份有限公司于1996年12月18日在 厦门市市场监督管理局 登记成立。法定代表人胡精沛，公司经营范围包括1）石制品、建筑用石、石雕工艺品、矿产品开发、加工及安装；2）高档环保型装饰装修用石板材、异型材的生产、加工；3）自营和代理各类商品及技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外；4）工艺美术品（不含金银首饰）、五金交电、 化工材料 （化学危险物品除外）、机械电子设备、沥青、金属材料、家具、木材、汽车零配件、矿产品、土畜产品的批发、零售等（上述涉及 配额许可证 管理、专项规定管理的商品安国家有关规定办理）。等。
湖北凯龙化工集团股份有限公司,湖北凯龙化工集团股份有限公司，位于湖北省荆门市 东宝区 泉口路。是由原省属军工企业--国营襄沙化工厂于1994年主体改制并经过资产重组后而组建的，现有资产总额2.1亿，拥有5个子公司，3个分公司；公司现有员工1000余人，各类 专业技术人员 300人，公司是国内民爆器材和新型节能保温材料的重点骨干企业，是湖北省同行业龙头企业。2020年7月，荣获“湖北省第八届长江质量奖”。 [1]  
深圳市建艺装饰集团股份有限公司,深圳市建艺装饰集团股份有限公司于1994年01月03日在 深圳市市场监督管理局 福田局登记成立。法定代表人刘海云，公司经营范围包括室内外装饰工程设计与施工；建筑幕墙工程设计与施工等。
苏州华源控股股份有限公司,"苏州华源控股股份有限公司于1998年06月23日成立。法定代表人李炳兴,公司经营范围包括：对外投资；包装装潢印刷品印刷、其他印刷品印刷；金属产品生产加工；金属原材料循环再生利用；销售自产金属包装产品；自营和代理各类商品及技术的进出口业务等。 [1]  2020年8月，2020苏州民营企业100强排名第99。"
厦门瑞尔特卫浴科技股份有限公司,厦门瑞尔特卫浴科技股份有限公司成立于1999年4月19日，注册地位于厦门市海沧区后祥路18号，法定代表人为罗远良，是一家致力于节约全球水资源的卫浴产品的研发、生产和销售的 高新技术企业 。 [3]  
广东通宇通讯股份有限公司,广东通宇通讯股份有限公司于1996年12月16日在 中山市工商行政管理局 登记成立。法定代表人吴中林，公司经营范围包括研发、生产、销售：天线、射频器件、微波设备等。
广东坚朗五金制品股份有限公司,广东 坚朗五金制品股份有限公司位于广东省 东莞市 塘厦镇 ，2003年成立，是一家主要从事 建筑五金 研发、制造和销售企业。该公司现已通过 ISO9000 质量管理体系认证，并在 甘肃 省 临泽县 倪家营乡 、 湖南 省 安化县 江南镇 、 云南 省 洱源县乔后镇 、 安徽 省 长丰县 朱巷镇 等地捐建有 希望小学 。
永和流体智控股份有限公司,永和流体智控股份有限公司于2003年08月28日在 浙江省工商行政管理局 登记成立。法定代表人应雪青，公司经营范围包括水暖管件、阀门、卫生洁具、 塑胶制品 、建筑及家具用金属配件等。
帝欧家居集团股份有限公司,帝欧家居集团股份有限公司于1994年03月14日成立。注册地位于四川省成都东部新区贾家街道工业开发区，法定代表人为刘进。 [1]  
苏州市世嘉科技股份有限公司,苏州市世嘉科技股份有限公司于1990年04月20日在 苏州市工商行政管理局 登记成立。法定代表人王娟，公司经营范围包括精密机械、精密钣金、电梯轿厢、观光梯和零部件及其相关新材料的研发等。
新疆天顺供应链股份有限公司,新疆天顺供应链股份有限公司于2008年12月10日在 新疆维吾尔自治区工商局 经济技术开发区分局登记成立。法定代表人王普宇，公司经营范围包括许可经营项目：（具体经营项目和期限以有关部门的批准文件或颁发的行政许可证书为准）等。
第一创业证券股份有限公司,"第一创业证券股份有限公司（以下简称“公司”、“第一创业”）系经中国证监会批准，以发起设立方式设立的综合类证券公司，总部设在深圳。公司注册资本420,240万(元) [1]  ，法定代表人为吴礼顺。 [13]  "
西安环球印务股份有限公司,西安环球印务股份有限公司成立于1993年，现公司双方股东分别为陕西医药控股集团和香港永发印务有限公司、陕西众发投资发展有限公司。自成立伊始，环球印务一直秉承为顾客创造价值，为员工创造福利，为股东创造回报的企业宗旨，并全面贯彻诚信为本，顾客至上的经营理念，竭诚为顾客服务。
杭州微光电子股份有限公司,杭州微光电子股份有限公司成立于2009年11月25日，公司位于浙江省杭州市余杭区经济开发区兴中路365号。
无锡洪汇新材料科技股份有限公司,无锡洪汇新材料科技股份有限公司地处中国江苏省国家级锡山经济技术开发区，注册资本8100万人民币，主要从事氯乙烯-醋酸乙烯共聚树脂系列产品的研发、制造和销售。
鹭燕（福建）药业股份有限公司,鹭燕（福建）药业股份有限公司主营业务为药品、 中药饮片 、医疗器械、疫苗等分销及医药零售连锁，总部设在厦门，公司连续多年进入商务部全国医药批发企业百强企业排名（2011年位列24位），并在福建省医药零售领域处于领先地位，是福建省经营规模最大的医药流通集团企业。公司获得的荣誉有“厦门企业100强”、“福建企业100强”、“2011中国服务业企业500强”、“中国建设银行总行级重点客户”、“2011中国医疗健康产业最具投资价值企业Top10”、“纳税特大户”、福建省著名商标与厦门市著名商标（鹭燕及图）等。
山东丰元化学股份有限公司,"司简介山东丰元化学股份有限公司于2008年4月整体变更为股份有限公司，公司注册地址为山东省枣庄市台儿庄区万通路北首，注册资本6,868.48万元。公司隶属化工行业，生产的产品包括工业草酸、精制草酸、草酸盐、硝酸和硝酸钠。"
江苏江阴农村商业银行股份有限公司,江苏江阴农村商业银行股份有限公司（简称：江阴农商银行 [7]  ）于2001年12月03日在 江苏省工商行政管理局 登记成立。法定代表人孙伟，公司经营范围包括吸收公众存款；发放短期、中期和长期贷款；办理国内结算等。
厦门吉宏科技股份有限公司,"厦门吉宏科技股份有限公司于2003年12月24日成立。法定代表人庄浩,公司经营范围包括：专业化设计服务；包装装潢及其他印刷；本册印制；广告的设计、制作、代理、发布；塑料薄膜制造；其他塑料制品制造；其他未列明制造业（不含须经许可审批的项目）；其他化工产品批发（不含危险化学品和监控化学品）；其他未列明批发业（不含需经许可审批的经营项目）；其他未列明零售业（不含需经许可审批的项目）；印刷专用设备制造；其他专用设备制造（不含需经许可审批的项目）；其他未列明专业设备修理（不含需经许可审批的项目）；经营各类商品和技术的进出口（不另附进出口商品目录），但国家限定公司经营或禁止进出口的商品及技术除外；其他未列明专业技术服务业（不含需经许可审批的事项）等。 [1]  "
苏州恒久光电科技股份有限公司,苏州恒久光电科技股份有限公司（Suzhou Goldengreen Technologies Ltd.）是一家以留学归国博士为核心组建的 高新技术企业 ，坐落于 苏州国家高新技术产业开发区 ， [1]  是一家专业从事研发、生产与销售有机感光体（OPC）的科技企业。
深圳市郑中设计股份有限公司,深圳市郑中设计股份有限公司于1994年12月26日成立。法定代表人郑忠，公司经营范围包括：一般经营项目是：装饰工程的设计施工，空调系统和水电上门安装；建筑材料、 装饰材料 、家居饰品、五金交电、工艺品、家具、日用百货的国内贸易、货物及技术进出口；房屋租赁；物业管理（以上范围法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营，涉及 前置性行政许可 的，须取得前置性行政许可文件后方可经营），许可经营项目是：等。 [1]  
山东赫达集团股份有限公司,山东赫达股份有限公司创建于1992年12月，是山东省政府批准的规范化股份公司，地处国家首批发展与改革试点小城镇—淄博市王村镇，地理位置优越，交通便利，发展环境得天独厚。公司下属精细化工厂、石墨设备厂两个生产单位，占地面积68000平方米，建筑面积36000平方米。
广东红墙新材料股份有限公司,广东红墙新材料股份有限公司于2005年03月31日在 惠州市工商行政管理局 登记成立。法定代表人刘连军，公司经营范围包括生产、销售： 混凝土外加剂 、化学助剂与专项化学用品等。 广东红墙新材料股份有限公司是一家专业生产销售混凝土外加剂的A股上市公司。简称红墙股份，证券代码:002809 [1]  。公司总部坐落在广东省博罗县石湾镇科技产业园区，毗邻广州 增城 、 东莞 城区。 公司自成立以来，始终专注于混凝土外加剂行业，已成为集研发、生产、销售和技术服务为一体的混凝土外加剂专业制造商，是全国混凝土外加剂主要企业之一。 [8]  
